lossyear,suburb_rated,exposure
2017,ABBEY,73.12328767
2017,ACTON PARK,1
2017,ADELINE,15.83013699
2017,ALBANY,162.0273973
2017,ALEXANDER HEIGHTS,842.3726027
2017,ALEXANDRA BRIDGE,1
2017,ALFRED COVE,293.3945206
2017,ALKIMOS,669.7123288
2017,ALLANSON,27.79726027
2017,AMBERGATE,6.21369863
2017,AMELUP,1
2017,ANKETELL,19
2017,APPLECROSS,533.5068493
2017,ARDROSS,403.6438356
2017,ARGYLE,21.70410959
2017,ARMADALE,1187.164384
2017,ASCOT,307.5835616
2017,ASHBY,204.5178082
2017,ASHFIELD,146.9561644
2017,ATTADALE,616.2136986
2017,ATWELL,887.4986301
2017,AUBIN GROVE,579.1479452
2017,AUGUSTA,192.7041096
2017,AUSTRALIND,1166.709589
2017,AVELEY,930.8794521
2017,BABAKIN,1
2017,BADGEBUP,1
2017,BADGINGARRA,2.649315069
2017,BAKERS HILL,75.13150685
2017,BALBARRUP,2
2017,BALCATTA,1276.134247
2017,BALDIVIS,2793.613699
2017,BALGA,1196.69863
2017,BALINGUP,39.34520548
2017,BALKULING,0.136986301
2017,BALLAJURA,1843.947945
2017,BALLIDU,7.975342466
2017,BANDY CREEK,13.05479452
2017,BANJUP,233.7589041
2017,BANKSIA GROVE,843.8383562
2017,BARRAGUP,76.54520548
2017,BASKERVILLE,12.39178082
2017,BASSENDEAN,1391.347945
2017,BATEMAN,373.2712329
2017,BAYNTON,83.30136986
2017,BAYONET HEAD,253.6821918
2017,BAYSWATER,1500.232877
2017,BEACHLANDS,120.0493151
2017,BEACON,2.849315069
2017,BEACONSFIELD,581.6547945
2017,BECKENHAM,775.7068493
2017,BEDFORD,667.0136986
2017,BEDFORD HARBOUR,1
2017,BEDFORDALE,192.8164384
2017,BEECHBORO,1004.610959
2017,BEECHINA,6.747945206
2017,BEELERUP,1.432876712
2017,BEELIAR,661.6767123
2017,BEERMULLAH,0.065753425
2017,BEJOORDING,6.810958904
2017,BELDON,385.569863
2017,BELHUS,13.63561644
2017,BELLEVUE,169.9342466
2017,BELMONT,625.630137
2017,BENCUBBIN,10.49589041
2017,BENGER,1.197260274
2017,BENNETT SPRINGS,398.7972603
2017,BENTLEY,565.0219178
2017,BERESFORD,122.9561644
2017,BERKSHIRE VALLEY,1
2017,BERTRAM,489.769863
2017,BEVERLEY,72.38082192
2017,BIBRA LAKE,677.4849315
2017,BICKLEY,24.90410959
2017,BICTON,688.0958904
2017,BIG GROVE,9.463013699
2017,BILINGURR,0.34520548
2017,BINDOON,69.61369863
2017,BINNINGUP,103.8739726
2017,BIRCHMONT,5.304109589
2017,BLACKSTONE,0.347945206
2017,BLUFF POINT,111.4630137
2017,BLYTHEWOOD,1.797260274
2017,BOALLIA,1
2017,BODDINGTON,71.38630137
2017,BOLGART,8.317808219
2017,BONNIEFIELD,1
2017,BOOKARA,1.235616438
2017,BOORAGOON,598.2876712
2017,BOORARA BROOK,3.421917808
2017,BORDEN,1
2017,BORNHOLM,3
2017,BOSCABEL,1
2017,BOULDER,580.8520548
2017,BOUVARD,107.2493151
2017,BOVELL,34.35342466
2017,BOW BRIDGE,1
2017,BOWELLING,1
2017,BOWES,1
2017,BOYA,73.05479452
2017,BOYANUP,62.19726027
2017,BOYUP BROOK,40.09589041
2017,BRABHAM,441.0712329
2017,BRAMLEY,2
2017,BREMER BAY,30.21369863
2017,BRENTWOOD,185.5232877
2017,BRIDGETOWN,222.8739726
2017,BRIGADOON,40
2017,BROADWATER,311.9178082
2017,BROADWOOD,36.22191781
2017,BROCKMAN,3.693150685
2017,BROOKDALE,188.6986301
2017,BROOKHAMPTON,3.156164384
2017,BROOKTON,17.89863014
2017,BROOME,2.238356164
2017,BROOMEHILL,5.046575343
2017,BROOMEHILL VILLAGE,8.298630137
2017,BROOMEHILL WEST,1
2017,BRUCE ROCK,35.4520548
2017,BRUNSWICK,44.34520548
2017,BUCKINGHAM,1
2017,BULGARRA,44.13424658
2017,BULL CREEK,880.5506849
2017,BULLER,3.97260274
2017,BULLFINCH,1
2017,BULLSBROOK,300.1835616
2017,BUNBURY,436.5452055
2017,BUNJIL,0.112328767
2017,BUNTINE,2.75890411
2017,BUREKUP,36.59452055
2017,BURNS BEACH,286.2465753
2017,BURNSIDE,11.88219178
2017,BURRACOPPIN,4
2017,BURSWOOD,149.4630137
2017,BUSSELTON,367.8986301
2017,BUTLER,1178.687671
2017,BYFORD,1089.517808
2017,CABLE BEACH,5.021917808
2017,CADOUX,2
2017,CALINGIRI,11.29315069
2017,CALISTA,179.4630137
2017,CAMILLO,250.4356164
2017,CANNING MILLS,2
2017,CANNING VALE,2940.128767
2017,CANNINGTON,523.8082192
2017,CAPE BURNEY,52.30136986
2017,CAPEL,157.8438356
2017,CAPEL RIVER,1
2017,CARABOODA,4.41369863
2017,CARBUNUP RIVER,5.295890411
2017,CARDIFF,2
2017,CARDUP,57.99178082
2017,CAREY PARK,324.2246575
2017,CARINE,679.0219178
2017,CARLISLE,705.9945206
2017,CARMEL,23.90958904
2017,CARNAMAH,13.09315069
2017,CARNARVON,3
2017,CARRAMAR,498.1013699
2017,CASCADE,1
2017,CASTLETOWN,198.9945206
2017,CASUARINA,44.30684932
2017,CAVERSHAM,506.9342466
2017,CENTENNIAL PARK,73.86575343
2017,CERVANTES,94.13424658
2017,CHADOORA,1
2017,CHADWICK,4.846575343
2017,CHAMPION LAKES,77.72328767
2017,CHANNYBEARUP,1
2017,CHAPMAN VALLEY,1
2017,CHARLEY CREEK,0.920547945
2017,CHEYNES,1.216438356
2017,CHIDLOW,111.8082192
2017,CHITTERING,34.95890411
2017,CHURCHLANDS,242.0657534
2017,CITY BEACH,497.4356164
2017,CLACKLINE,20.97808219
2017,CLAREMONT,650.0054795
2017,CLARKSON,1002.063014
2017,CLIFTON PARK,10
2017,CLOVERDALE,768.8383562
2017,COCKBURN CENTRAL,60.00273973
2017,COLD HARBOUR,5.753424658
2017,COLLEGE GROVE,81.95342466
2017,COLLIE,557.0273973
2017,COLLIE BURN,2
2017,COLLINGWOOD HEIGHTS,49.84383562
2017,COLLINGWOOD PARK,10.50410959
2017,COLLINS,0.819178082
2017,COMO,1375.054795
2017,CONDINGUP,7
2017,CONNOLLY,315.5972603
2017,COODANUP,451.7917808
2017,COOGEE,516.6
2017,COOKERNUP,24.77534247
2017,COOLBELLUP,623.5452055
2017,COOLBINIA,164.8410959
2017,COOLGARDIE,64.23561644
2017,COOLOONGUP,519.8767123
2017,COOLUP,27.07123288
2017,COOMALBIDGUP,1
2017,COONDLE,24.0109589
2017,COOROW,3.901369863
2017,CORRIGIN,38.77808219
2017,COTTESLOE,433.7452055
2017,COWARAMUP,88.8520548
2017,CRAIGIE,625.3342466
2017,CRANBROOK,17.2520548
2017,CRAWLEY,115.2575343
2017,CROOKED BROOK,1
2017,CROSSMAN,6.693150685
2017,CUBALLING,24.26027397
2017,CUE,8.893150685
2017,CUNDERDIN,46.18082192
2017,CURRAMBINE,576.3232877
2017,CUTHBERT,3.843835616
2017,DAGLISH,142.3863014
2017,DALE,1
2017,DALKEITH,338.6356164
2017,DALWALLINU,26.11506849
2017,DALYELLUP,599.2520548
2017,DAMPIER,21.0520548
2017,DANDARAGAN,5.819178082
2017,DANGIN,1
2017,DARCH,455.0164384
2017,DARDANUP,58.60821918
2017,DARDANUP WEST,11.89589041
2017,DARKAN,14.28219178
2017,DARLING DOWNS,94.62465753
2017,DARLINGTON,279.1178082
2017,DAVENPORT,8.016438356
2017,DAWESVILLE,790.0493151
2017,DAYTON,262.2410959
2017,DEANMILL,3.720547945
2017,DEEPDALE,62.47945206
2017,DEEPDENE,1
2017,DENBARKER,1
2017,DENHAM,8.783561644
2017,DENMARK,264.509589
2017,DERBY,5.421917808
2017,DEVILS CREEK,0.591780822
2017,DIANELLA,2677.838356
2017,DINGUP,1
2017,DINNINUP,1
2017,DJUGUN,3.646575343
2017,DONGARA,116.3945206
2017,DONNYBROOK,228.2986301
2017,DOUBLEVIEW,727.0410959
2017,DOWERIN,20.5260274
2017,DRUMMOND COVE,126.8191781
2017,DUDININ,1
2017,DUDLEY PARK,672.320548
2017,DUMBARTON,2.789041096
2017,DUMBLEYUNG,15.87945206
2017,DUNCRAIG,1696.723288
2017,DUNSBOROUGH,476.830137
2017,DURANILLIN,2.375342466
2017,DWARDA,1
2017,DWELLINGUP,45.04931507
2017,EAGLE BAY,25.57534247
2017,EAST BULLSBROOK,0.569863014
2017,EAST BUNBURY,390.6164384
2017,EAST BUSSELTON,13.15616438
2017,EAST CANNINGTON,471.6328767
2017,EAST CARNARVON,1
2017,EAST FREMANTLE,705.460274
2017,EAST PERTH,386.2465753
2017,EAST ROCKINGHAM,9.950684932
2017,EAST VICTORIA PARK,1074.8
2017,EATON,672.4438356
2017,EDEN HILL,448.7315069
2017,EDGEWATER,476.7863014
2017,EGLINTON,205.6027397
2017,ELGIN,0.756164384
2017,ELLEKER,14.4109589
2017,ELLENBROOK,1592.753425
2017,EMBLETON,360.0849315
2017,EMU POINT,25.1260274
2017,ENEABBA,11.93972603
2017,ERSKINE,621.0575343
2017,ESPERANCE,184.7041096
2017,EUCLA,0.915068493
2017,EXMOUTH,5.098630137
2017,FAIRBRIDGE,1
2017,FALCON,717.9534247
2017,FERGUSON,5.761643836
2017,FERNDALE,560.3863014
2017,FITZGERALD,1
2017,FITZROY CROSSING,0.652054795
2017,FLOREAT,704.2739726
2017,FOREST GROVE,6
2017,FORRESTDALE,78.10958904
2017,FORRESTFIELD,1276.465753
2017,FRANKLAND,0.569863014
2017,FRANKLAND RIVER,6.723287671
2017,FREMANTLE,765.509589
2017,FRENCHMAN BAY,4
2017,FURNISSDALE,99.1890411
2017,GABBADAH,65.49589041
2017,GABBIN,0.84109589
2017,GAIRDNER,1
2017,GASCOYNE JUNCTION,1.915068493
2017,GELORUP,124.3917808
2017,GEOGRAPHE,172.2410959
2017,GERALDTON,343.5260274
2017,GIBSON,5.619178082
2017,GIDGEGANNUP,90.21917808
2017,GILLINGARRA,0.917808219
2017,GINGIN,48.27123288
2017,GIRRAWHEEN,874.5452055
2017,GLEDHOW,58.4630137
2017,GLEN FORREST,206.4849315
2017,GLEN IRIS,193.4684932
2017,GLENDALOUGH,131.7232877
2017,GLENFIELD,76.77260274
2017,GLENLYNN,2.216438356
2017,GLENTROMIE,0.260273973
2017,GNANGARA,91.22739726
2017,GNARABUP,25.07945206
2017,GNOWANGERUP,13.61917808
2017,GNOWELLEN,1
2017,GOLDEN BAY,377.5150685
2017,GOODE BEACH,25.34794521
2017,GOOMALLING,28.85479452
2017,GOOSEBERRY HILL,245.3452055
2017,GOSNELLS,1874.90137
2017,GRACETOWN,11.94794521
2017,GRASS VALLEY,8.254794521
2017,GREEN HEAD,46.2520548
2017,GREENBUSHES,41.31780822
2017,GREENFIELDS,1038.794521
2017,GREENHILLS,0.873972603
2017,GREENMOUNT,287.139726
2017,GREENOUGH,11.94794521
2017,GREENOUGH HAMLET,1
2017,GREENWOOD,1197.139726
2017,GREGORY,7.2
2017,GUILDERTON,63.50410959
2017,GUILDFORD,188.1972603
2017,GWAMBYGINE,1
2017,GWELUP,461.890411
2017,GWINDINUP,1
2017,HACKETTS GULLY,1
2017,HALLS CREEK,0.397260274
2017,HALLS HEAD,1429.153425
2017,HAMEL,3.97260274
2017,HAMELIN BAY,1
2017,HAMERSLEY,621.5643836
2017,HAMILTON HILL,1217.936986
2017,HAMMOND PARK,448.8
2017,HANNANS,240.4383562
2017,HARRIS RIVER,1.197260274
2017,HARRISDALE,863.1232877
2017,HARRISMITH,0.202739726
2017,HARVEY,190.1534247
2017,HAY,9.356164384
2017,HAYNES,134.7452055
2017,HAZELMERE,82.56164384
2017,HAZELVALE,1.249315069
2017,HEATHRIDGE,690.7506849
2017,HELENA VALLEY,392.5123288
2017,HENDERSON,6.219178082
2017,HENLEY BROOK,191.6493151
2017,HENTY,1
2017,HERNE HILL,107.3369863
2017,HERRON,40.06027397
2017,HESTER,7.221917808
2017,HESTER BROOK,0.684931507
2017,HIGH WYCOMBE,1233.89863
2017,HIGHBURY,9.569863014
2017,HIGHGATE,162.8958904
2017,HILBERT,219.139726
2017,HILLARYS,958.169863
2017,HILLMAN,157.0410959
2017,HILTON,433.5753425
2017,HINDMARSH,1
2017,HOCKING,643.8246575
2017,HODDYS WELL,1.309589041
2017,HOLT ROCK,1
2017,HOPE VALLEY,3.632876712
2017,HOPELAND,2.216438356
2017,HOPETOUN,66.09315069
2017,HORROCKS,15.29863014
2017,HORROCKS BEACH,5.816438356
2017,HOVEA,37.39726027
2017,HOWATHARRA,2
2017,HOWICK,1
2017,HUNTINGDALE,875.0465753
2017,HYDEN,11.93150685
2017,ILUKA,366.1945206
2017,INGLEWOOD,643.969863
2017,INNALOO,906.5342466
2017,IRWIN,2
2017,ISSEKA,2.397260274
2017,JACUP,1
2017,JALBARRAGUP,5.578082192
2017,JANDABUP,14.73424658
2017,JANDAKOT,262.9945206
2017,JANE BROOK,282.5753425
2017,JARDEE,2.764383562
2017,JARRAHDALE,73.83835616
2017,JARRAHWOOD,2
2017,JENNACUBBINE,1
2017,JENNAPULLIN,1
2017,JERDACUTTUP,0.104109589
2017,JERRAMUNGUP,10.07123288
2017,JINDALEE,259.9643836
2017,JOLIMONT,123.1506849
2017,JOONDALUP,719.9917808
2017,JOONDANNA,521.860274
2017,JULIMAR,6
2017,JURIEN,1
2017,JURIEN BAY,228.6739726
2017,KALAMUNDA,579.2164384
2017,KALANNIE,9.106849315
2017,KALBARRI,126.2
2017,KALGAN,8.249315069
2017,KALGOORLIE,620.8465753
2017,KALLAROO,468.5589041
2017,KALOORUP,1
2017,KAMBALDA,1.97260274
2017,KAMBALDA EAST,71.63561644
2017,KAMBALDA WEST,150.230137
2017,KANGAROO GULLY,16.41643836
2017,KANOWNA,1.095890411
2017,KARAKIN,21.68767123
2017,KARAWARA,132.9260274
2017,KARDINYA,1023.115069
2017,KARLKURLA,11.99452055
2017,KARLOO,26.50684932
2017,KARNUP,111.4657534
2017,KARRAGULLEN,16.42191781
2017,KARRAKATTA,1
2017,KARRAKUP,4.97260274
2017,KARRATHA,11.90684932
2017,KARRIDALE,6.838356164
2017,KARRINYUP,806.4438356
2017,KATANNING,128.3013699
2017,KAURING,0.542465753
2017,KEALY,44.2
2017,KELLERBERRIN,30.08219178
2017,KELMSCOTT,811.7342466
2017,KENDENUP,45.65753425
2017,KENSINGTON,409.7972603
2017,KENWICK,531.6273973
2017,KEWDALE,785.5068493
2017,KEYSBROOK,4
2017,KIARA,197.1890411
2017,KING RIVER,8.676712329
2017,KINGS PARK,0.331506849
2017,KINGSLEY,1477.010959
2017,KINGSTON,2
2017,KINROSS,538.4630137
2017,KIRUP,16.68219178
2017,KOJANEERUP,1
2017,KOJANEERUP SOUTH,0.142465753
2017,KOJONUP,59.11780822
2017,KONDININ,11.20273973
2017,KOONDOOLA,293.1863014
2017,KOONGAMIA,80.64109589
2017,KOORDA,15.48219178
2017,KORRELOCKING,1
2017,KRONKUP,5.257534247
2017,KUDARDUP,3
2017,KUKERIN,4.320547945
2017,KULIKUP,1
2017,KULIN,22.3369863
2017,KUNUNOPPIN,3.471232877
2017,KUNUNURRA,7.671232877
2017,KWINANA BEACH,1
2017,KWINANA TOWN CENTRE,26.92328767
2017,LAKE CLIFTON,20.66575343
2017,LAKE GRACE,10.24383562
2017,LAKE KING,0.183561644
2017,LAKELANDS,541.920548
2017,LAMINGTON,237.9589041
2017,LANCELIN,161.4438356
2017,LANDSDALE,1125.046575
2017,LANGE,23.04109589
2017,LANGFORD,532.3342466
2017,LATHLAIN,353.7123288
2017,LAVERTON,12.92876712
2017,LEDA,192.8328767
2017,LEDGE POINT,79.83013699
2017,LEEDERVILLE,313.5561644
2017,LEEMAN,34.75342466
2017,LEEMING,1211.128767
2017,LEINSTER,15.77260274
2017,LENNARD BROOK,3.093150685
2017,LEONORA,17.25753425
2017,LESCHENAULT,177.0520548
2017,LESMURDIE,531.1726027
2017,LEXIA,1
2017,LITTLE GROVE,113.509589
2017,LOCKRIDGE,343.6356164
2017,LOCKYER,86.68493151
2017,LOWER CHITTERING,82.83287671
2017,LOWER KALGAN,2.860273973
2017,LOWER KING,120.6246575
2017,LOWLANDS,1
2017,LYNDON,1
2017,LYNWOOD,405.309589
2017,MADDINGTON,1057.208219
2017,MADELEY,594.5561644
2017,MADORA,5.904109589
2017,MADORA BAY,307.1369863
2017,MAHOGANY CREEK,53.25753425
2017,MAHOMETS FLATS,64.8520548
2017,MAIDA VALE,446.2958904
2017,MALAGA,6.526027397
2017,MANDOGALUP,6
2017,MANDURAH,975.969863
2017,MANJIMUP,211.5479452
2017,MANMANNING,0.084931507
2017,MANNING,337.4054795
2017,MANY PEAKS,3.539726027
2017,MARANGAROO,1120.810959
2017,MARBELUP,6.676712329
2017,MARCHAGEE,2
2017,MARDELLA,14.90410959
2017,MARGARET RIVER,588.5780822
2017,MARIGINIUP,47.71506849
2017,MARMION,232.2739726
2017,MARTIN,157.1287671
2017,MARVEL LOCH,1.380821918
2017,MARYBROOK,13.10410959
2017,MAYANUP,0.504109589
2017,MAYLANDS,1034.939726
2017,MCKAIL,260.1178082
2017,MEADOW SPRINGS,743.1452055
2017,MECKERING,11.1260274
2017,MEDINA,212.6821918
2017,MEEKATHARRA,22.75068493
2017,MEELON,0.150684932
2017,MEERUP,0.334246575
2017,MELVILLE,613.0191781
2017,MENORA,266.7890411
2017,MENZIES,2.128767123
2017,MERREDIN,153.4082192
2017,MERRIWA,455.2465753
2017,MERU,3.073972603
2017,METRICUP,1.671232877
2017,MIDDLE SWAN,204.460274
2017,MIDDLESEX,2.520547945
2017,MIDDLETON BEACH,31.30410959
2017,MIDLAND,499.1726027
2017,MIDVALE,138.1479452
2017,MILING,1
2017,MILLARS WELL,26.57808219
2017,MILLBRIDGE,160.1260274
2017,MILLBROOK,5.715068493
2017,MILLENDON,36.70684932
2017,MILPARA,56.58630137
2017,MINDARIE,521.8328767
2017,MINGENEW,7.863013699
2017,MIRA MAR,138.5753425
2017,MIRRABOOKA,605.7671233
2017,MOCARDY,0.893150685
2017,MOKINE,5.939726027
2017,MOKUP,1
2017,MOLLOY ISLAND,28.55068493
2017,MONJEBUP,0.298630137
2017,MONJINGUP,1
2017,MOOLIABEENEE,2.282191781
2017,MOONYOONOOKA,1
2017,MOORA,181.3917808
2017,MOORE RIVER,0.279452055
2017,MORANGUP,22.61369863
2017,MORAWA,20.14794521
2017,MORESBY,60.38630137
2017,MORGANTOWN,1.657534247
2017,MORLEY,2927.427397
2017,MOSMAN PARK,516.7890411
2017,MOUNT BARKER,178.5315069
2017,MOUNT CLAREMONT,328.0849315
2017,MOUNT CLARENCE,44.44109589
2017,MOUNT ELPHINSTONE,6.912328767
2017,MOUNT HARDEY,0.128767123
2017,MOUNT HAWTHORN,881.2082192
2017,MOUNT HELENA,211.1232877
2017,MOUNT KOKEBY,1
2017,MOUNT LAWLEY,926.5534247
2017,MOUNT MAGNET,14.62191781
2017,MOUNT MELVILLE,90.58630137
2017,MOUNT NASURA,274.2465753
2017,MOUNT PLEASANT,728.5342466
2017,MOUNT RICHON,116.7041096
2017,MOUNT SCOTT,4
2017,MOUNT TARCOOLA,251.6575343
2017,MUCHEA,43.5890411
2017,MUKINBUDIN,14.11506849
2017,MULLALOO,552.6410959
2017,MULLALYUP,5
2017,MULLEWA,14.99178082
2017,MULLINGAR,21.58630137
2017,MULUCKINE,3.928767123
2017,MUMBALLUP,2
2017,MUNDARING,198.4849315
2017,MUNDIJONG,55.41643836
2017,MUNGALUP,4.21369863
2017,MUNGLINUP,2
2017,MUNSTER,439.8931507
2017,MURADUP,1.915068493
2017,MURCHISON,0.263013699
2017,MURDOCH,289.4520548
2017,MYALUP,38.99726027
2017,MYAREE,193.6630137
2017,MYRUP,6.523287671
2017,NABAWA,7.539726027
2017,NAMBEELUP,10.47671233
2017,NAMBELLUP,2
2017,NANGEENAN,1.712328767
2017,NANNUP,82.1890411
2017,NANSON,5
2017,NAPIER,4.893150685
2017,NAREMBEEN,16.50410959
2017,NARNGULU,2
2017,NARRA TARRA,2
2017,NARRIKUP,6.934246575
2017,NARROGIN,216.1232877
2017,NATURALISTE,1
2017,NAVAL BASE,2.367123288
2017,NEDLANDS,898.1123288
2017,NEERABUP,4.528767123
2017,NEERGABBY,3.764383562
2017,NEW NORCIA,1.304109589
2017,NEWDEGATE,5
2017,NEWLANDS,2.421917808
2017,NEWMAN,7.378082192
2017,NICKOL,73.3890411
2017,NILGEN,5
2017,NILLUP,1
2017,NOGGERUP,2
2017,NOLLAMARA,1404.30411
2017,NORANDA,1014.320548
2017,NORNALUP,6.378082192
2017,NORSEMAN,39.14520548
2017,NORTH BAANDEE,0.77260274
2017,NORTH BEACH,358.3232877
2017,NORTH BOYANUP,8
2017,NORTH COOGEE,209.9342466
2017,NORTH DANDALUP,51.96986301
2017,NORTH FREMANTLE,254.6712329
2017,NORTH GREENBUSHES,5.180821918
2017,NORTH LAKE,125.1945206
2017,NORTH PERTH,969.6739726
2017,NORTH YUNDERUP,124.9945206
2017,NORTHAM,461.2547945
2017,NORTHAMPTON,43.2520548
2017,NORTHBRIDGE,51.36164384
2017,NORTHCLIFFE,20.77808219
2017,NOWERGUP,9
2017,NULSEN,40.33972603
2017,NUNGARIN,15.11780822
2017,NUNILE,1.342465753
2017,NYABING,1.830136986
2017,NYAMUP,1
2017,O'CONNOR,55.10958904
2017,OAKFORD,164.7369863
2017,OCEAN BEACH,42.89589041
2017,OCEAN FARM,2.723287671
2017,OCEAN REEF,682.7342466
2017,OLDBURY,8
2017,ONGERUP,6.978082192
2017,ONSLOW,2.257534247
2017,ORA BANDA,1
2017,ORANA,165.4630137
2017,ORANGE GROVE,44.33424658
2017,ORELIA,352.8931507
2017,OSBORNE PARK,323.969863
2017,OSMINGTON,0.926027397
2017,PADBURY,881.7589041
2017,PALGARUP,3.106849315
2017,PALMER,1
2017,PALMYRA,744.6849315
2017,PANNAWONICA,0.890410959
2017,PARABURDOO,20.11780822
2017,PARKERVILLE,112.120548
2017,PARKFIELD,0.468493151
2017,PARKLANDS,39.33972603
2017,PARKWOOD,829.0082192
2017,PARMELIA,470.0821918
2017,PARRYVILLE,0.780821918
2017,PAULLS VALLEY,3.002739726
2017,PAYNES FIND,0.169863014
2017,PEACEFUL BAY,17.31506849
2017,PEARSALL,402.2219178
2017,PEGS CREEK,22.76986301
2017,PELICAN POINT,68.00821918
2017,PEMBERTON,50.40273973
2017,PEPPERMINT GROVE,55.42191781
2017,PEPPERMINT GROVE BEACH,53.15616438
2017,PERENJORI,9.2
2017,PERTH,494
2017,PERTH AIRPORT,0.62739726
2017,PERUP,1
2017,PIARA WATERS,933.6684932
2017,PICCADILLY,233.7452055
2017,PICKERING BROOK,18.1369863
2017,PICTON,5.339726027
2017,PICTON EAST,9.495890411
2017,PIESSE BROOK,7.975342466
2017,PINDAR,1
2017,PINGARING,1
2017,PINGELLY,51.30684932
2017,PINGRUP,1
2017,PINJAR,0.419178082
2017,PINJARRA,523.9068493
2017,PINK LAKE,11.13972603
2017,PINWERNYING,0.038356164
2017,PITHARA,0.493150685
2017,POINT SAMSON,1.115068493
2017,POPANYINNING,5
2017,PORONGURUP,4.747945206
2017,PORT ALBANY,6.232876712
2017,PORT DENISON,107.2164384
2017,PORT HEDLAND,6.95890411
2017,PORT KENNEDY,1055.369863
2017,PRESTON BEACH,50.60821918
2017,PRESTON SETTLEMENT,1.936986301
2017,PREVELLY,6.44109589
2017,PREVELLY PARK,13.27123288
2017,QUAIRADING,37.59178082
2017,QUALEUP,1
2017,QUEDJINUP,21.66849315
2017,QUEENS PARK,517.1041096
2017,QUEENWOOD,0.750684932
2017,QUELLINGTON,1
2017,QUINDALUP,126.0821918
2017,QUINDANNING,1
2017,QUINNINUP,11.36986301
2017,QUINNS ROCKS,664.6575343
2017,RANFORD,9.104109589
2017,RANGEWAY,151.7972603
2017,RAVENSTHORPE,22.52054795
2017,RAVENSWOOD,255.2383562
2017,RED HILL,3
2017,REDCLIFFE,406.7808219
2017,REDGATE,0.517808219
2017,REDMOND,4.030136986
2017,REINSCOURT,9.989041096
2017,RIDGEWOOD,368.5808219
2017,RINGBARK,0.671232877
2017,RIVERTON,571.2547945
2017,RIVERVALE,792.6410959
2017,ROBINSON,19.34520548
2017,ROCKINGHAM,1210.435616
2017,ROCKINGHAM BEACH,7.224657534
2017,ROCKY GULLY,2.435616438
2017,ROEBOURNE,0.821917808
2017,ROELANDS,40.09863014
2017,ROLEYSTONE,438.5369863
2017,ROSA BROOK,4.789041096
2017,ROSA GLEN,2
2017,ROSSMORE,2
2017,ROSSMOYNE,345.9589041
2017,RUDDS GULLY,3
2017,SABINA RIVER,1
2017,SAFETY BAY,698.9808219
2017,SALMON GUMS,0.624657534
2017,SALTER POINT,214.1232877
2017,SAMSON,248.509589
2017,SAN REMO,106.2191781
2017,SANDSTONE,2.879452055
2017,SAWYERS VALLEY,54.61643836
2017,SCADDAN,1
2017,SCARBOROUGH,1280.624658
2017,SCOTSDALE,6.221917808
2017,SCOTT RIVER,1.37260274
2017,SEABIRD,44.73424658
2017,SEABROOK,4.312328767
2017,SECRET HARBOUR,835.8164384
2017,SEPPINGS,7.920547945
2017,SERPENTINE,101.8191781
2017,SEVILLE GROVE,702.369863
2017,SHACKLETON,0.926027397
2017,SHADFORTH,23.19726027
2017,SHELLEY,470.739726
2017,SHENTON PARK,374.460274
2017,SHOALWATER,392.2712329
2017,SIESTA PARK,8.767123288
2017,SILVER SANDS,187.8493151
2017,SINAGRA,222.2082192
2017,SINCLAIR,30.82465753
2017,SINGLETON,375.4109589
2017,SOMERVILLE,282.5479452
2017,SORRENTO,722.6438356
2017,SOUTH BOULDER,70.49041096
2017,SOUTH BUNBURY,618.1369863
2017,SOUTH DOODLAKINE,1
2017,SOUTH FREMANTLE,408.5726027
2017,SOUTH GREENOUGH,0.142465753
2017,SOUTH GUILDFORD,317.7863014
2017,SOUTH HEDLAND,15.49589041
2017,SOUTH KALGOORLIE,328.3945206
2017,SOUTH LAKE,491.3068493
2017,SOUTH PERTH,913.9835616
2017,SOUTH YUNDERUP,433.9835616
2017,SOUTHAMPTON,0.665753425
2017,SOUTHERN CROSS,39.9260274
2017,SOUTHERN RIVER,968.4273973
2017,SPALDING,191.6191781
2017,SPEARWOOD,1371.772603
2017,SPENCER PARK,259.5232877
2017,SPENCERS BROOK,12.1369863
2017,SPRINGFIELD,6.021917808
2017,ST JAMES,425.7369863
2017,STAKE HILL,32.70958904
2017,STIRLING,1081.358904
2017,STONEVILLE,140.4191781
2017,STRATHALBYN,80.2
2017,STRATHAM,32.50136986
2017,STRATTON,275.7369863
2017,SUBIACO,710.4328767
2017,SUCCESS,902.509589
2017,SUNSET BEACH,154.8986301
2017,SWAN VIEW,820.2356164
2017,SWANBOURNE,277.3424658
2017,TAKALARUP,1
2017,TAMBELLUP,14.04383562
2017,TAMMIN,12.32876712
2017,TAPPING,735.1917808
2017,TARCOOLA BEACH,102.6684932
2017,TENTERDEN,6.136986301
2017,THE VINES,366.7534247
2017,THORNLIE,2608.271233
2017,THREE SPRINGS,15.16438356
2017,THROSSELL,1
2017,TINCURRIN,1
2017,TINGLEDALE,1
2017,TOM PRICE,6.468493151
2017,TOODYAY,181.1068493
2017,TORBAY,14.84109589
2017,TRAYNING,6.304109589
2017,TREEBY,34.37260274
2017,TRIGG,228.2958904
2017,TUART HILL,728.8328767
2017,TWO ROCKS,284.3945206
2017,UDUC,2.402739726
2017,UPPER CAPEL,1
2017,UPPER KALGAN,1.449315069
2017,UPPER SWAN,45.64657534
2017,UPPER WARREN,0.076712329
2017,USELESS LOOP,1
